Starttime,Endtime,Hall,Production
2006-12-20 20:00:00,1970-01-01 00:00:00,Domzaal,5553
2006-12-20 20:00:00,1970-01-01 00:00:00,Theaterzaal,5555
2006-12-20 20:00:00,1970-01-01 00:00:00,Balzaal,5813
2006-12-21 20:00:00,1970-01-01 00:00:00,Theaterzaal,5555
2006-12-21 21:00:00,1970-01-01 00:00:00,Balzaal,5811
2006-12-21 23:00:00,1970-01-01 00:00:00,Concertzaal,5819
2006-12-22 20:00:00,1970-01-01 00:00:00,Diverse Zalen,5821
2006-12-23 22:00:00,1970-01-01 00:00:00,Balzaal,5823
2006-12-23 23:00:00,1970-01-01 00:00:00,Concertzaal,5825
2006-12-31 00:30:00,1970-01-01 00:00:00,Concertzaal,5827
2006-12-31 23:00:00,1970-01-01 00:00:00,Diverse Zalen,5829
2007-01-01 22:00:00,1970-01-01 00:00:00,Balzaal,5339
2007-01-11 20:00:00,1970-01-01 00:00:00,Minard,5283
2007-01-12 20:00:00,1970-01-01 00:00:00,Minard,5283
2007-01-13 20:00:00,1970-01-01 00:00:00,Minard,5283
2007-01-16 20:00:00,1970-01-01 00:00:00,Minard,5283
2007-01-16 20:00:00,1970-01-01 00:00:00,Balzaal,5311
2007-01-16 22:00:00,1970-01-01 00:00:00,Concertzaal,5317
2007-01-17 20:00:00,1970-01-01 00:00:00,Minard,5283
2007-01-18 20:00:00,1970-01-01 00:00:00,Minard,5283
2007-01-18 20:00:00,1970-01-01 00:00:00,Theaterzaal,5285
2007-01-19 20:00:00,1970-01-01 00:00:00,Minard,5283
2007-01-19 20:00:00,1970-01-01 00:00:00,Theaterzaal,5285
2007-01-20 20:00:00,1970-01-01 00:00:00,Minard,5283
2007-01-20 20:00:00,1970-01-01 00:00:00,Theaterzaal,5285
2007-01-20 22:00:00,1970-01-01 00:00:00,Balzaal,5333
2007-01-21 14:00:00,1970-01-01 00:00:00,Café,5323
2007-01-23 20:00:00,1970-01-01 00:00:00,Balzaal,5355
2007-01-24 20:00:00,1970-01-01 00:00:00,Balzaal,5413
2007-01-25 20:00:00,1970-01-01 00:00:00,Minard,5287
2007-01-26 20:00:00,1970-01-01 00:00:00,Dansstudio,5415
2007-01-27 20:30:00,1970-01-01 00:00:00,Concertzaal,5329
2007-01-27 22:00:00,1970-01-01 00:00:00,Balzaal,5335
2007-01-30 20:00:00,1970-01-01 00:00:00,Theaterzaal,5351
2007-01-31 22:00:00,1970-01-01 00:00:00,Café,5379
2007-02-01 20:00:00,1970-01-01 00:00:00,Theaterzaal,5319
2007-02-02 20:30:00,1970-01-01 00:00:00,Balzaal,5367
2007-02-03 22:00:00,1970-01-01 00:00:00,Concertzaal,5373
2007-02-07 19:00:00,2007-02-07 23:00:00,Diverse Zalen,5383
2007-02-07 19:00:00,2007-02-07 23:00:00,Diverse Zalen,5385
2007-02-07 20:00:00,1970-01-01 00:00:00,Dansstudio,5387
2007-02-07 21:00:00,1970-01-01 00:00:00,Domzaal,5381
2007-02-08 06:06:00,1970-01-01 00:00:00,Op Locatie,5409
2007-02-08 19:00:00,2007-02-08 23:00:00,Diverse Zalen,5383
2007-02-08 19:00:00,2007-02-08 23:00:00,Diverse Zalen,5385
2007-02-08 19:00:00,2007-02-08 23:00:00,"Balzaal, Brugzaal & Café",5405
2007-02-08 19:00:00,2007-02-08 20:00:00,Diverse Zalen,5429
2007-02-08 20:00:00,1970-01-01 00:00:00,Dansstudio,5387
2007-02-08 20:00:00,1970-01-01 00:00:00,Balzaal,5389
2007-02-08 21:30:00,1970-01-01 00:00:00,Theaterzaal,5341
2007-02-09 19:00:00,2007-02-09 23:00:00,Diverse Zalen,5383
2007-02-09 19:00:00,2007-02-09 23:00:00,Diverse Zalen,5385
2007-02-09 19:00:00,2007-02-09 23:00:00,"Balzaal, Brugzaal & Café",5405
2007-02-09 20:00:00,1970-01-01 00:00:00,Dansstudio,5387
2007-02-09 20:00:00,1970-01-01 00:00:00,Balzaal,5391
2007-02-09 21:30:00,1970-01-01 00:00:00,Theaterzaal,5341
2007-02-10 19:00:00,2007-02-10 23:00:00,Diverse Zalen,5383
2007-02-10 19:00:00,2007-02-10 23:00:00,Diverse Zalen,5385
2007-02-10 19:00:00,2007-02-10 23:00:00,"Balzaal, Brugzaal & Café",5405
2007-02-10 20:00:00,1970-01-01 00:00:00,Minard,5343
2007-02-10 20:00:00,1970-01-01 00:00:00,Dansstudio,5387
2007-02-12 19:00:00,2007-02-12 23:00:00,Diverse Zalen,5383
2007-02-12 19:00:00,2007-02-12 23:00:00,Diverse Zalen,5385
2007-02-12 19:00:00,2007-02-12 23:00:00,"Balzaal, Brugzaal & Café",5405
2007-02-12 20:00:00,1970-01-01 00:00:00,Concertzaal,5337
2007-02-13 19:00:00,2007-02-13 23:00:00,Diverse Zalen,5383
2007-02-13 19:00:00,2007-02-13 23:00:00,Diverse Zalen,5385
2007-02-13 19:00:00,2007-02-13 23:00:00,"Balzaal, Brugzaal & Café",5405
2007-02-13 20:00:00,1970-01-01 00:00:00,Balzaal,5393
2007-02-13 21:00:00,1970-01-01 00:00:00,Domzaal,5345
2007-02-14 19:00:00,2007-02-14 23:00:00,Diverse Zalen,5383
2007-02-14 19:00:00,2007-02-14 23:00:00,Diverse Zalen,5385
2007-02-14 19:00:00,2007-02-14 23:00:00,"Balzaal, Brugzaal & Café",5405
2007-02-14 20:00:00,1970-01-01 00:00:00,Dansstudio,5395
2007-02-14 20:30:00,1970-01-01 00:00:00,Balzaal,5407
2007-02-15 19:00:00,2007-02-15 23:00:00,Diverse Zalen,5383
2007-02-15 19:00:00,2007-02-15 23:00:00,Diverse Zalen,5385
2007-02-15 19:00:00,2007-02-15 23:00:00,"Balzaal, Brugzaal & Café",5405
2007-02-15 20:00:00,1970-01-01 00:00:00,Domzaal,5289
2007-02-15 20:00:00,1970-01-01 00:00:00,Balzaal,5397
2007-02-15 22:00:00,1970-01-01 00:00:00,Dansstudio,5395
2007-02-16 19:00:00,2007-02-16 23:00:00,Diverse Zalen,5383
2007-02-16 19:00:00,2007-02-16 23:00:00,Diverse Zalen,5385
2007-02-16 19:00:00,2007-02-16 23:00:00,"Balzaal, Brugzaal & Café",5405
2007-02-16 20:00:00,1970-01-01 00:00:00,Domzaal,5289
2007-02-16 20:00:00,1970-01-01 00:00:00,Theaterzaal,5399
2007-02-16 20:30:00,1970-01-01 00:00:00,Theaterzaal,5401
2007-02-16 21:30:00,1970-01-01 00:00:00,Balzaal,5403
2007-02-17 20:00:00,1970-01-01 00:00:00,Theaterzaal,5291
2007-02-17 23:00:00,1970-01-01 00:00:00,Concertzaal,5369
2007-02-18 14:00:00,1970-01-01 00:00:00,Café,5325
2007-02-18 20:30:00,1970-01-01 00:00:00,Balzaal,5331
2007-02-19 20:00:00,1970-01-01 00:00:00,Café,5503
2007-02-20 20:00:00,1970-01-01 00:00:00,Domzaal,5293
2007-02-20 20:00:00,1970-01-01 00:00:00,Balzaal,5313
2007-02-20 22:00:00,1970-01-01 00:00:00,Concertzaal,5375
2007-02-21 20:00:00,1970-01-01 00:00:00,Domzaal,5293
2007-02-21 20:00:00,1970-01-01 00:00:00,Theaterzaal,5309
2007-02-21 21:30:00,1970-01-01 00:00:00,Balzaal,5363
2007-02-21 22:00:00,1970-01-01 00:00:00,Concertzaal,5377
2007-02-22 20:00:00,1970-01-01 00:00:00,Theaterzaal,5295
2007-02-22 22:00:00,1970-01-01 00:00:00,Concertzaal,5421
2007-02-22 22:00:00,1970-01-01 00:00:00,Café,5423
2007-02-23 20:00:00,1970-01-01 00:00:00,Theaterzaal,5295
2007-02-23 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-02-24 14:00:00,1970-01-01 00:00:00,Diverse Zalen,5431
2007-02-24 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-02-24 23:00:00,1970-01-01 00:00:00,Concertzaal,5371
2007-02-25 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-02-27 20:00:00,1970-01-01 00:00:00,Balzaal,5357
2007-02-28 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-02-28 20:30:00,1970-01-01 00:00:00,Theaterzaal,5361
2007-03-01 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-01 22:00:00,1970-01-01 00:00:00,Concertzaal,5433
2007-03-02 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-02 20:30:00,1970-01-01 00:00:00,Concertzaal,5419
2007-03-02 22:00:00,1970-01-01 00:00:00,Balzaal,5447
2007-03-03 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-06 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-06 20:00:00,1970-01-01 00:00:00,Balzaal,5425
2007-03-06 22:00:00,1970-01-01 00:00:00,Concertzaal,5435
2007-03-07 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-07 22:00:00,1970-01-01 00:00:00,Balzaal,5359
2007-03-08 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-08 20:00:00,1970-01-01 00:00:00,Minard,5299
2007-03-09 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-09 20:00:00,1970-01-01 00:00:00,Minard,5299
2007-03-09 22:00:00,1970-01-01 00:00:00,Balzaal,5499
2007-03-10 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-10 20:00:00,1970-01-01 00:00:00,Minard,5299
2007-03-10 20:00:00,1970-01-01 00:00:00,Theaterzaal,5301
2007-03-10 22:00:00,1970-01-01 00:00:00,Balzaal,5439
2007-03-11 14:00:00,1970-01-01 00:00:00,Café,5327
2007-03-11 20:00:00,1970-01-01 00:00:00,Minard,5299
2007-03-11 20:00:00,1970-01-01 00:00:00,Theaterzaal,5353
2007-03-13 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-13 20:00:00,1970-01-01 00:00:00,Concertzaal,5441
2007-03-14 06:06:00,1970-01-01 00:00:00,Theaterzaal,5427
2007-03-14 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-14 20:00:00,1970-01-01 00:00:00,Minard,5303
2007-03-14 21:45:00,1970-01-01 00:00:00,Balzaal,5505
2007-03-14 22:00:00,1970-01-01 00:00:00,Concertzaal,5437
2007-03-15 20:00:00,1970-01-01 00:00:00,Domzaal,5297
2007-03-15 20:00:00,1970-01-01 00:00:00,Minard,5303
2007-03-15 20:00:00,1970-01-01 00:00:00,Theaterzaal,5365
2007-03-15 20:30:00,1970-01-01 00:00:00,"NTGent, Sint-Baafsplein 17",5307
2007-03-15 22:00:00,1970-01-01 00:00:00,Café,5453
2007-03-16 20:30:00,1970-01-01 00:00:00,"NTGent, Sint-Baafsplein 17",5307
2007-03-16 21:00:00,1970-01-01 00:00:00,Balzaal,5509
2007-03-17 22:00:00,1970-01-01 00:00:00,Theaterzaal,5511
2007-03-17 23:00:00,1970-01-01 00:00:00,Concertzaal,5445
2007-03-19 20:00:00,1970-01-01 00:00:00,Concertzaal,5321
2007-03-20 20:00:00,1970-01-01 00:00:00,Balzaal,5315
2007-03-20 20:00:00,1970-01-01 00:00:00,Domzaal,5347
2007-03-20 22:00:00,1970-01-01 00:00:00,Domzaal,5349
2007-03-21 20:00:00,1970-01-01 00:00:00,Balzaal,5501
2007-03-22 20:00:00,1970-01-01 00:00:00,Domzaal,5305
2007-03-22 20:00:00,1970-01-01 00:00:00,Theaterzaal,5417
2007-03-22 22:00:00,1970-01-01 00:00:00,Domzaal,5305
2007-03-23 20:00:00,1970-01-01 00:00:00,Domzaal,5305
2007-03-23 20:00:00,1970-01-01 00:00:00,Theaterzaal,5443
2007-03-23 22:00:00,1970-01-01 00:00:00,Domzaal,5305
2007-03-24 20:00:00,1970-01-01 00:00:00,Domzaal,5507
2007-03-24 22:00:00,1970-01-01 00:00:00,Balzaal,5451
2007-03-24 22:30:00,1970-01-01 00:00:00,Concertzaal,5449
2007-03-28 22:00:00,1970-01-01 00:00:00,Café,5411
2007-03-29 20:00:00,2007-03-29 21:20:00,Theaterzaal,5455
2007-03-29 20:00:00,2007-03-29 21:10:00,Minard,5457
2007-03-29 20:00:00,2007-03-29 23:00:00,Café & Brug,5495
2007-03-29 20:00:00,2007-03-29 23:00:00,Café & Brug,5497
2007-03-30 19:00:00,2007-03-30 20:20:00,Theaterzaal,5455
2007-03-30 19:00:00,2007-03-30 20:10:00,Minard,5457
2007-03-30 19:00:00,2007-03-30 22:00:00,Café & Brug,5495
2007-03-30 19:00:00,2007-03-30 22:00:00,Café & Brug,5497
2007-03-30 20:00:00,2007-03-30 20:50:00,Op Locatie,5459
2007-03-30 21:00:00,2007-03-30 21:40:00,Balzaal,5461
2007-03-30 21:00:00,1970-01-01 00:00:00,Dansstudio,5463
2007-03-30 21:00:00,2007-03-30 21:45:00,Foyer Theaterzaal ,5465
2007-03-30 22:00:00,2007-03-30 23:15:00,Domzaal,5467
2007-03-30 22:00:00,2007-03-30 22:20:00,\N,5469
2007-03-30 23:00:00,2007-03-30 23:20:00,Brugzaal,5471
2007-03-30 23:30:00,2007-03-30 23:55:00,Balzaal,5473
2007-03-30 23:59:00,1970-01-01 00:00:00,Café & Brug,5475
2007-03-31 14:00:00,2007-03-31 17:00:00,Café & Brug,5495
2007-03-31 14:00:00,2007-03-31 20:00:00,Café & Brug,5497
2007-03-31 15:00:00,2007-03-31 15:30:00,Minard,5477
2007-03-31 15:30:00,2007-03-31 22:00:00,Café & Brug,5479
2007-03-31 16:00:00,2007-03-31 19:00:00,Mokabon & Antiekzolder,5483
2007-03-31 18:00:00,2007-03-31 18:45:00,Foyer Theaterzaal ,5465
2007-03-31 18:00:00,2007-03-31 18:50:00,Domzaal,5481
2007-03-31 20:00:00,2007-03-31 20:50:00,Op Locatie,5459
2007-03-31 20:00:00,2007-03-31 23:00:00,Mokabon & Antiekzolder,5483
2007-03-31 20:00:00,2007-03-31 22:55:00,Theaterzaal,5485
2007-03-31 21:00:00,2007-03-31 21:20:00,\N,5469
2007-03-31 21:00:00,2007-03-31 22:15:00,Concertzaal,5487
2007-03-31 22:00:00,2007-03-31 22:55:00,Minard,5489
2007-03-31 23:00:00,2007-03-31 23:30:00,Domzaal,5491
2007-03-31 23:30:00,2007-04-01 00:10:00,Café & Brug,5493
2007-04-01 14:00:00,2007-04-01 17:00:00,Café & Brug,5495
2007-04-01 14:00:00,2007-04-01 20:00:00,Café & Brug,5497
2007-04-01 15:30:00,2007-04-01 20:30:00,Café & Brug,5479
2007-04-01 16:00:00,2007-04-01 17:00:00,Minard,5089
2007-04-01 17:00:00,2007-04-01 17:40:00,Balzaal,5091
2007-04-01 18:00:00,2007-04-01 18:45:00,Foyer Theaterzaal ,5465
2007-04-01 18:30:00,2007-04-01 19:45:00,Concertzaal,5487
2007-04-01 20:00:00,2007-04-01 21:00:00,Domzaal,5093
2007-04-01 20:00:00,2007-04-01 20:50:00,Op Locatie,5459
2007-04-01 21:30:00,2007-04-01 22:45:00,Theaterzaal,5095
2007-04-06 20:00:00,1970-01-01 00:00:00,Diverse Zalen,5101
2007-04-07 19:45:00,1970-01-01 00:00:00,Diverse Zalen,5099
2007-04-10 20:00:00,1970-01-01 00:00:00,Theaterzaal,5151
2007-04-11 21:00:00,1970-01-01 00:00:00,Balzaal,5107
2007-04-12 20:00:00,1970-01-01 00:00:00,Theaterzaal,5059
2007-04-12 22:00:00,1970-01-01 00:00:00,Theaterzaal,5139
2007-04-13 20:00:00,1970-01-01 00:00:00,Theaterzaal,5059
2007-04-14 20:00:00,1970-01-01 00:00:00,Theaterzaal,5059
2007-04-14 22:00:00,1970-01-01 00:00:00,Theaterzaal,5167
2007-04-14 22:00:00,1970-01-01 00:00:00,Concertzaal,5169
2007-04-15 20:00:00,1970-01-01 00:00:00,Theaterzaal,5103
2007-04-17 20:00:00,1970-01-01 00:00:00,Balzaal,5067
2007-04-18 20:00:00,1970-01-01 00:00:00,Balzaal,5081
2007-04-19 20:00:00,2007-04-19 22:00:00,Theaterzaal,5123
2007-04-19 20:00:00,1970-01-01 00:00:00,Minard,5125
2007-04-19 21:15:00,1970-01-01 00:00:00,Minard,5125
2007-04-19 22:00:00,1970-01-01 00:00:00,Concertzaal,5111
2007-04-20 14:00:00,2007-04-20 21:00:00,Theaterzaal,5123
2007-04-20 18:00:00,1970-01-01 00:00:00,Minard,5125
2007-04-20 19:15:00,1970-01-01 00:00:00,Minard,5125
2007-04-20 20:45:00,1970-01-01 00:00:00,Minard,5125
2007-04-20 22:00:00,1970-01-01 00:00:00,Concertzaal,5113
2007-04-20 22:00:00,1970-01-01 00:00:00,Minard,5125
2007-04-20 22:00:00,1970-01-01 00:00:00,Domzaal,5127
2007-04-21 14:00:00,2007-04-21 21:00:00,Theaterzaal,5123
2007-04-21 18:00:00,1970-01-01 00:00:00,Minard,5125
2007-04-21 19:15:00,1970-01-01 00:00:00,Minard,5125
2007-04-21 20:00:00,1970-01-01 00:00:00,Domzaal,5127
2007-04-21 20:45:00,1970-01-01 00:00:00,Minard,5125
2007-04-21 21:00:00,1970-01-01 00:00:00,Theaterzaal,5115
2007-04-21 22:00:00,1970-01-01 00:00:00,Minard,5125
2007-04-21 22:00:00,1970-01-01 00:00:00,Theaterzaal,5171
2007-04-22 14:00:00,2007-04-22 21:00:00,Theaterzaal,5123
2007-04-22 21:00:00,1970-01-01 00:00:00,Concertzaal,5129
2007-04-23 14:00:00,2007-04-23 21:00:00,Theaterzaal,5123
2007-04-23 19:30:00,1970-01-01 00:00:00,Balzaal,5131
2007-04-23 21:00:00,1970-01-01 00:00:00,Concertzaal,5129
2007-04-24 14:00:00,2007-04-24 21:00:00,Theaterzaal,5123
2007-04-24 20:00:00,1970-01-01 00:00:00,Theaterzaal,5133
2007-04-24 21:00:00,1970-01-01 00:00:00,Concertzaal,5129
2007-04-25 14:00:00,2007-04-25 21:00:00,Theaterzaal,5123
2007-04-25 20:00:00,1970-01-01 00:00:00,Domzaal,5061
2007-04-25 21:00:00,1970-01-01 00:00:00,Theaterzaal,5117
2007-04-25 22:00:00,1970-01-01 00:00:00,Balzaal,5075
2007-04-26 14:00:00,2007-04-26 21:00:00,Theaterzaal,5123
2007-04-26 16:00:00,1970-01-01 00:00:00,Op Locatie,5137
2007-04-26 20:00:00,1970-01-01 00:00:00,Domzaal,5061
2007-04-26 20:00:00,1970-01-01 00:00:00,Theaterzaal,5135
2007-04-26 21:00:00,1970-01-01 00:00:00,Theaterzaal,5119
2007-04-26 22:00:00,1970-01-01 00:00:00,Balzaal,5141
2007-04-27 14:00:00,2007-04-27 21:00:00,Theaterzaal,5123
2007-04-27 16:00:00,1970-01-01 00:00:00,Op Locatie,5137
2007-04-27 20:00:00,1970-01-01 00:00:00,Domzaal,5061
2007-04-27 20:00:00,1970-01-01 00:00:00,Theaterzaal,5135
2007-04-27 21:00:00,1970-01-01 00:00:00,Concertzaal,5121
2007-04-28 14:00:00,2007-04-28 21:00:00,Theaterzaal,5123
2007-04-28 16:00:00,1970-01-01 00:00:00,Op Locatie,5137
2007-04-28 20:00:00,1970-01-01 00:00:00,Domzaal,5061
2007-04-28 21:00:00,1970-01-01 00:00:00,Concertzaal,5143
2007-04-30 22:00:00,1970-01-01 00:00:00,Concertzaal,5173
2007-05-03 19:00:00,2007-05-03 00:00:00,Brugzaal,5185
2007-05-03 19:00:00,2007-05-03 00:00:00,Balzaal,5187
2007-05-03 19:00:00,2007-05-03 20:00:00,Foyer Theaterzaal ,5189
2007-05-03 20:00:00,1970-01-01 00:00:00,Domzaal,5175
2007-05-03 20:00:00,2007-05-03 21:05:00,Theaterzaal,5207
2007-05-03 21:30:00,2007-05-03 22:20:00,Dansstudio,5197
2007-05-03 21:30:00,2007-05-03 22:30:00,Theaterzaal,5205
2007-05-03 22:00:00,1970-01-01 00:00:00,Café,5183
2007-05-03 23:00:00,2007-05-03 00:00:00,Theaterzaal,5215
2007-05-03 23:00:00,2007-05-03 23:52:00,Theaterzaal,5219
2007-05-04 13:00:00,2007-05-04 00:00:00,Brugzaal,5185
2007-05-04 13:00:00,2007-05-04 00:00:00,Balzaal,5187
2007-05-04 19:00:00,2007-05-04 20:00:00,Foyer Theaterzaal ,5189
2007-05-04 19:30:00,1970-01-01 00:00:00,Diverse Zalen,5231
2007-05-04 20:00:00,1970-01-01 00:00:00,Domzaal,5175
2007-05-04 20:00:00,2007-05-04 20:50:00,Dansstudio,5199
2007-05-04 21:30:00,2007-05-04 22:30:00,Theaterzaal,5201
2007-05-04 21:30:00,2007-05-04 22:35:00,Theaterzaal,5217
2007-05-04 23:00:00,2007-05-04 23:55:00,Theaterzaal,5203
2007-05-04 23:00:00,2007-05-04 23:48:00,Theaterzaal,5221
2007-05-05 13:00:00,2007-05-05 00:00:00,Brugzaal,5185
2007-05-05 13:00:00,2007-05-05 00:00:00,Balzaal,5187
2007-05-05 14:00:00,2007-05-05 15:00:00,Theaterzaal,5215
2007-05-05 14:00:00,2007-05-05 15:05:00,Theaterzaal,5217
2007-05-05 15:30:00,2007-05-05 16:20:00,Dansstudio,5199
2007-05-05 15:30:00,2007-05-05 16:35:00,Domzaal,5211
2007-05-05 17:00:00,2007-05-05 17:50:00,Dansstudio,5197
2007-05-05 17:00:00,2007-05-05 17:48:00,Theaterzaal,5221
2007-05-05 18:30:00,2007-05-05 19:25:00,Theaterzaal,5203
2007-05-05 18:30:00,2007-05-05 19:45:00,Domzaal,5223
2007-05-05 19:00:00,2007-05-05 20:00:00,Foyer Theaterzaal ,5189
2007-05-05 20:00:00,1970-01-01 00:00:00,Theaterzaal,5191
2007-05-05 20:00:00,2007-05-05 21:00:00,Theaterzaal,5201
2007-05-05 20:00:00,2007-05-05 21:05:00,Theaterzaal,5209
2007-05-05 20:30:00,1970-01-01 00:00:00,Theaterzaal,5155
2007-05-05 21:30:00,2007-05-05 22:25:00,Theaterzaal,5195
2007-05-05 21:30:00,2007-05-05 22:35:00,Theaterzaal,5207
2007-05-05 23:00:00,2007-05-05 00:00:00,Theaterzaal,5205
2007-05-05 23:00:00,2007-05-05 00:00:00,Theaterzaal,5213
2007-05-06 13:00:00,2007-05-06 00:00:00,Brugzaal,5185
2007-05-06 13:00:00,2007-05-06 00:00:00,Balzaal,5187
2007-05-06 14:00:00,2007-05-06 15:05:00,Theaterzaal,5207
2007-05-06 14:00:00,2007-05-06 14:52:00,Theaterzaal,5219
2007-05-06 15:30:00,2007-05-06 16:25:00,Theaterzaal,5195
2007-05-06 15:30:00,2007-05-06 16:20:00,Dansstudio,5199
2007-05-06 17:00:00,2007-05-06 18:00:00,Theaterzaal,5201
2007-05-06 17:00:00,2007-05-06 18:05:00,Theaterzaal,5209
2007-05-06 18:30:00,2007-05-06 19:35:00,Domzaal,5211
2007-05-06 18:30:00,2007-05-06 19:30:00,Theaterzaal,5213
2007-05-06 20:00:00,1970-01-01 00:00:00,Theaterzaal,5193
2007-05-06 20:00:00,2007-05-06 20:50:00,Dansstudio,5197
2007-05-06 21:00:00,2007-05-06 21:55:00,Theaterzaal,5203
2007-05-08 20:00:00,1970-01-01 00:00:00,Domzaal,5079
2007-05-08 20:00:00,1970-01-01 00:00:00,Balzaal,5229
2007-05-09 20:10:00,1970-01-01 00:00:00,Concertzaal,5145
2007-05-09 22:00:00,1970-01-01 00:00:00,Café,5085
2007-05-10 20:00:00,1970-01-01 00:00:00,Theaterzaal,5077
2007-05-11 20:00:00,1970-01-01 00:00:00,Minard,5063
2007-05-12 14:00:00,1970-01-01 00:00:00,Diverse Zalen,5097
2007-05-12 20:00:00,1970-01-01 00:00:00,Minard,5063
2007-05-13 20:00:00,1970-01-01 00:00:00,Minard,5063
2007-05-15 20:00:00,1970-01-01 00:00:00,Balzaal,5069
2007-05-16 18:30:00,1970-01-01 00:00:00,Theaterzaal,5177
2007-05-16 20:00:00,1970-01-01 00:00:00,Balzaal,5083
2007-05-17 21:00:00,1970-01-01 00:00:00,Balzaal,5157
2007-05-18 20:00:00,1970-01-01 00:00:00,Balzaal,5233
2007-05-19 22:00:00,1970-01-01 00:00:00,Theaterzaal,5163
2007-05-20 20:00:00,1970-01-01 00:00:00,Theaterzaal,5071
2007-05-21 20:00:00,2007-05-21 23:00:00,Balzaal,5263
2007-05-22 09:30:00,2007-05-22 16:30:00,Theaterzaal,5147
2007-05-22 20:00:00,1970-01-01 00:00:00,Theaterzaal,5065
2007-05-23 20:00:00,1970-01-01 00:00:00,Theaterzaal,5087
2007-05-24 10:00:00,2007-05-24 17:00:00,Theaterzaal,5179
2007-05-24 20:00:00,1970-01-01 00:00:00,Theaterzaal,5153
2007-05-24 20:30:00,1970-01-01 00:00:00,Concertzaal,5109
2007-05-26 20:00:00,1970-01-01 00:00:00,Theaterzaal,5165
2007-05-26 22:00:00,1970-01-01 00:00:00,Theaterzaal,5159
2007-05-26 22:30:00,1970-01-01 00:00:00,Theaterzaal,5161
2007-05-29 22:00:00,1970-01-01 00:00:00,Café,5149
2007-05-30 20:30:00,1970-01-01 00:00:00,Concertzaal,5105
2007-05-31 20:00:00,1970-01-01 00:00:00,Theaterzaal,5181
2007-06-02 22:00:00,1970-01-01 00:00:00,Balzaal,5267
2007-06-05 20:00:00,1970-01-01 00:00:00,Balzaal,5225
2007-06-06 20:00:00,1970-01-01 00:00:00,Theaterzaal,5073
2007-06-06 20:00:00,1970-01-01 00:00:00,Balzaal,5265
2007-06-07 20:00:00,1970-01-01 00:00:00,Theaterzaal,5073
2007-06-07 22:00:00,1970-01-01 00:00:00,Café,5243
2007-06-08 20:00:00,1970-01-01 00:00:00,Theaterzaal,5073
2007-06-08 20:30:00,1970-01-01 00:00:00,Balzaal,5239
2007-06-09 20:30:00,1970-01-01 00:00:00,Theaterzaal,5241
2007-06-09 22:00:00,1970-01-01 00:00:00,Balzaal,5269
2007-06-10 16:00:00,1970-01-01 00:00:00,"Academieraadzaal RUG, Volderstraat 9",5227
2007-06-15 20:00:00,1970-01-01 00:00:00,Balzaal,5235
2007-06-17 22:00:00,1970-01-01 00:00:00,Café,5245
2007-06-18 22:00:00,1970-01-01 00:00:00,Café,5247
2007-06-19 20:00:00,1970-01-01 00:00:00,Balzaal,5237
2007-06-19 22:00:00,1970-01-01 00:00:00,Café,5249
2007-06-20 22:00:00,1970-01-01 00:00:00,Café,5251
2007-06-21 20:00:00,1970-01-01 00:00:00,Minard,5261
2007-06-22 16:00:00,2007-06-22 21:00:00,Brugzaal,5279
2007-06-22 20:00:00,1970-01-01 00:00:00,Minard,5261
2007-06-23 16:00:00,2007-06-23 21:00:00,Brugzaal,5279
2007-06-23 20:00:00,1970-01-01 00:00:00,Minard,5261
2007-06-23 22:00:00,1970-01-01 00:00:00,Concertzaal,5271
2007-06-24 16:00:00,2007-06-24 21:00:00,Brugzaal,5279
2007-06-24 22:00:00,1970-01-01 00:00:00,Café,5253
2007-06-25 22:00:00,1970-01-01 00:00:00,Café,5255
2007-06-26 22:00:00,1970-01-01 00:00:00,Café,5257
2007-06-27 22:00:00,1970-01-01 00:00:00,Café,5259
2007-06-28 23:00:00,1970-01-01 00:00:00,Concertzaal,5273
2007-06-29 22:00:00,1970-01-01 00:00:00,Concertzaal,5275
2007-06-30 22:00:00,1970-01-01 00:00:00,Balzaal,5281
2007-06-30 23:00:00,1970-01-01 00:00:00,Concertzaal,5277
2007-07-13 23:00:00,1970-01-01 00:00:00,Vooruit,5029
2007-07-14 23:00:00,1970-01-01 00:00:00,Vooruit,5029
2007-07-15 23:00:00,1970-01-01 00:00:00,Vooruit,5029
2007-07-16 23:00:00,1970-01-01 00:00:00,Vooruit,5029
2007-07-17 23:00:00,1970-01-01 00:00:00,Vooruit,5029
2007-07-18 23:00:00,1970-01-01 00:00:00,Vooruit,5029
2007-07-19 23:00:00,1970-01-01 00:00:00,Vooruit,5029
